company,specific_location,REF,review_date,cocoa_percentage,company_location,rating,bean_type,general_location,lon,lat
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75%,U.S.A.,3.25,Forastero (Nacional),Peru,-75.0458515,-6.8699697
Noir d' Ebine,Venezuela,837,2012,70%,U.S.A.,3.0, ,Venezuela,-66.1109318,8.0018709
Noir d' Ebine,Ecuador,841,2012,70%,U.S.A.,3.0, ,Ecuador,-79.3666965,-1.3397668
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70%,Nicaragua,3.0, ,Nicaragua,-85.2936911,12.6090157
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75%,Niacragua,2.75, ,Nicaragua,-85.2936911,12.6090157
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80%,Nicaragua,3.25,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Nuance,"Ghana, 2013",1454,2015,70%,U.S.A.,3.75,Forastero,Ghana,-1.0800271,8.0300284
Nuance,"Ecuador, 2013",1458,2015,70%,U.S.A.,2.75,Trinitario,Ecuador,-79.3666965,-1.3397668
Nuance,"Canoabo, 2013",1458,2015,70%,U.S.A.,3.0,Criollo,Venezuela,-66.1109318,8.0018709
Nuance,"Sambirano Valley, 2012",1458,2015,70%,U.S.A.,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Nuance,La Red,1470,2015,70%,U.S.A.,3.75, ,Dominican Republic,-70.3028026,19.0974031
Nugali,Fazenda Leolinda,1876,2016,70%,Brazil,3.5,Trinitario (Scavina),Brazil,-53.2,-10.3333333
Oakland Chocolate Co.,Jamaica,478,2010,70%,U.S.A.,2.5,Trinitario,Jamaica,-77.3947693,18.1850507
Obolo,Pangoa,1638,2015,70%,Chile,3.75,Criollo,Peru,-75.0458515,-6.8699697
Obolo,"Pangoa, w/ nibs",1638,2015,70%,Chile,3.75,Criollo,Peru,-75.0458515,-6.8699697
Ocelot,Virunga,1558,2015,70%,Scotland,3.75,Forastero,Congo,15.6419155,-0.7264327
Ocelot,Piura,1558,2015,75%,Scotland,4.0,Criollo,Peru,-75.0458515,-6.8699697
Ocho,Sang Yum Coop,1760,2016,100%,New Zealand,2.75, ,Samoa,-172.12005,-13.7693895
Ocho,Sang Yum Coop,1760,2016,70%,New Zealand,3.5, ,Samoa,-172.12005,-13.7693895
Ocho,"PNG, Devotion",1411,2014,66%,New Zealand,2.75, ,Papua New Guinea,144.2489081,-5.6816069
Ocho,"PNG, Revolution",1411,2014,70%,New Zealand,3.0, ,Papua New Guinea,144.2489081,-5.6816069
Ocho,"PNG, Voodoo",1411,2014,88%,New Zealand,3.25, ,Papua New Guinea,144.2489081,-5.6816069
Ocho,"PNG, Nib Bar",1411,2014,74%,New Zealand,3.5, ,Papua New Guinea,144.2489081,-5.6816069
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70%,U.S.A.,2.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Ohiyo,Tanzania,1598,2015,70%,U.S.A.,3.0, ,Tanzania,35.7878438,-6.5247123
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70%,Germany,3.5,Criollo,Bolivia,-64.9912286,-17.0568696
Olive and Sinclair,Dominican Republic prototype,486,2010,72%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Olive and Sinclair,Ghana prototype,486,2010,72%,U.S.A.,3.0,Forastero,Ghana,-1.0800271,8.0300284
Olive and Sinclair,Dark 67,457,2009,67%,U.S.A.,2.75, ,"Ghana, Domin. Rep",0,0
Olive and Sinclair,Dark 75,457,2009,75%,U.S.A.,3.0, ,"Ghana, Domin. Rep",0,0
Olivia,Carribean-Raw,688,2011,76%,Canada,2.0, ,Carribean,-123.13069097803378,49.2866851
Olivia,Carribean,688,2011,76%,Canada,2.75, ,Carribean,-123.13069097803378,49.2866851
Olivia,Carribean,688,2011,85%,Canada,2.75, ,Carribean,-123.13069097803378,49.2866851
Olivia,Carribean-Raw,688,2011,85%,Canada,3.0, ,Carribean,-123.13069097803378,49.2866851
Omanhene,Ghana,693,2011,80%,Ghana,2.75,Forastero,Ghana,-1.0800271,8.0300284
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70%,Iceland,3.75,Trinitario,Tanzania,35.7878438,-6.5247123
Omnom,Papua New Guinea,1247,2014,70%,Iceland,3.0, ,Papua New Guinea,144.2489081,-5.6816069
Omnom,Madagascar,1247,2014,66%,Iceland,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
organicfair,Maya Mountain,1161,2013,74%,Canada,2.75,Trinitario,Belize,-88.7600927,16.8259793
organicfair,La Red,1165,2013,72%,Canada,2.75, ,Dominican Republic,-70.3028026,19.0974031
organicfair,Nicaraqua,1165,2013,72%,Canada,2.75,Trinitario,Nicaragua,-85.2936911,12.6090157
organicfair,Caribe,1165,2013,72%,Canada,3.0, ,Dominican Republic,-70.3028026,19.0974031
organicfair,Mindo,1165,2013,72%,Canada,3.0,Trinitario,Ecuador,-79.3666965,-1.3397668
Original Beans (Felchlin),Papua Kerafat,1438,2014,68%,Switzerland,2.75, ,Papua New Guinea,144.2489081,-5.6816069
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80%,Switzerland,3.25,Blend, ,0,0
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66%,Switzerland,3.75, ,Bolivia,-64.9912286,-17.0568696
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70%,Switzerland,3.0,Forastero,Congo,15.6419155,-0.7264327
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75%,Switzerland,3.0,Criollo,Peru,-75.0458515,-6.8699697
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68%,Switzerland,3.25, ,Bolivia,-64.9912286,-17.0568696
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60%,U.S.A.,3.0,Criollo,Hawaii,-155.42837009716908,19.593801499999998
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60%,U.S.A.,3.0, ,Hawaii,-155.42837009716908,19.593801499999998
Orquidea,Peru,859,2012,65%,Peru,3.0, ,Peru,-75.0458515,-6.8699697
Orquidea,Peru,859,2012,72%,Peru,3.0, ,Peru,-75.0458515,-6.8699697
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70%,Ecuador,4.0, ,Colombia,-72.9088133,4.099917
Pacari,Garaua,1415,2014,70%,Ecuador,3.25, ,Ecuador,-79.3666965,-1.3397668
Pacari,Cumbia,1415,2014,70%,Ecuador,3.5, ,Ecuador,-79.3666965,-1.3397668
Pacari,Montubia,1415,2014,70%,Ecuador,3.75, ,Ecuador,-79.3666965,-1.3397668
Pacari,Tangara,1415,2014,70%,Ecuador,4.0, ,Ecuador,-79.3666965,-1.3397668
Pacari,"Ecuador, raw",817,2012,85%,Ecuador,2.75, ,Ecuador,-79.3666965,-1.3397668
Pacari,Piura,863,2012,70%,Ecuador,4.0, ,Peru,-75.0458515,-6.8699697
Pacari,Nube- prototype,721,2011,70%,Ecuador,3.5, ,Ecuador,-79.3666965,-1.3397668
Pacari,Esmeraldas,224,2008,60%,Ecuador,2.5,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Pacari,Manabi,224,2008,65%,Ecuador,2.75,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Pacari,Los Rios,224,2008,72%,Ecuador,3.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Pacari,Raw,266,2008,100%,Ecuador,2.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Pacari,Raw,266,2008,70%,Ecuador,3.5,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Palette de Bine,Lachua,1720,2016,70%,Canada,2.75, ,Guatemala,-89.8988087,15.6356088
Palette de Bine,Maya Mtn,1720,2016,72%,Canada,3.0,Trinitario,Belize,-88.7600927,16.8259793
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70%,Canada,3.25, ,Bolivia,-64.9912286,-17.0568696
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70%,Canada,3.25,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Palette de Bine,Kokoa Kamili,1574,2015,72%,Canada,3.5, ,Tanzania,35.7878438,-6.5247123
Palette de Bine,Lam Dong,1574,2015,72%,Canada,3.75,Trinitario,Vietnam,108.4265113,13.2904027
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72%,Canada,2.75, ,Bolivia,-64.9912286,-17.0568696
Palette de Bine,Sambirano,1239,2014,78%,Canada,3.75,Trinitario,Madagascar,46.4416422,-18.9249604
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75%,Canada,2.75, ,Ecuador,-79.3666965,-1.3397668
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75%,Canada,3.5,Blend,"Trinidad, Ecuador",-80.0201137,-1.9170363
Palette de Bine,Gran Couva,1399,2014,70%,Canada,3.75,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Pangea,Matasawalevu,1860,2016,76%,Spain,3.0, ,Fiji,179.0122737,-18.1239696
Park 75,South America,1363,2014,65%,U.S.A.,3.5, ,South America,-61.0006565,-21.0002179
Parliament,Kilombero Valley,1856,2016,70%,U.S.A.,3.25, ,Tanzania,35.7878438,-6.5247123
Parliament,"Lachua, Q'egchi families",1542,2015,70%,U.S.A.,3.5, ,Guatemala,-89.8988087,15.6356088
Parliament,Alto Beni,1251,2014,70%,U.S.A.,3.0, ,Bolivia,-64.9912286,-17.0568696
Parliament,Oko Caribe,1255,2014,70%,U.S.A.,3.5, ,Dominican Republic,-70.3028026,19.0974031
Pascha,Peru,1137,2013,55%,Peru,2.5, ,Peru,-75.0458515,-6.8699697
Pascha,Peru,1137,2013,70%,Peru,2.75, ,Peru,-75.0458515,-6.8699697
Patric,Signature Blend,636,2011,70%,U.S.A.,3.75,Blend, ,0,0
Patric,Madagascar,331,2009,75%,U.S.A.,4.0,Trinitario,Madagascar,46.4416422,-18.9249604
Patric,Madagascar,439,2009,67%,U.S.A.,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Patric,"Rio Caribe, Paria Penninsula",439,2009,70%,U.S.A.,3.5,Trinitario,Venezuela,-66.1109318,8.0018709
Patric,Madagascar,196,2007,70%,U.S.A.,4.0,Trinitario,Madagascar,46.4416422,-18.9249604
Patric,"Piura, Choc. Garage Exclusive",1034,2013,67%,U.S.A.,4.0, ,Peru,-75.0458515,-6.8699697
Paul Young,"Madagascar, w/ shell",1271,2014,73%,U.K.,2.25,Trinitario,Madagascar,46.4416422,-18.9249604
Paul Young,"Madagascar, w/ shell",1271,2014,64%,U.K.,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Peppalo,Dominican Republic,1454,2015,82%,U.S.A.,3.0, ,Dominican Republic,-70.3028026,19.0974031
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70%,Belgium,3.25,Forastero,Cameroon,13.1535811,4.6125522
Pierre Marcolini,Chuao,478,2010,75%,Belgium,3.0,Criollo,Venezuela,-66.1109318,8.0018709
Pierre Marcolini,Trinite,478,2010,75%,Belgium,3.25,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Pierre Marcolini,"Baracoa, Cuba",516,2010,78%,Belgium,3.75,"Criollo, Forastero",Cuba,-80.8328748,23.0131338
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85%,Belgium,3.0,Criollo,Peru,-75.0458515,-6.8699697
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72%,Belgium,3.0,Forastero,Brazil,-53.2,-10.3333333
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72%,Belgium,3.0,Criollo,Mexico,-100.000037,22.5000485
Pierre Marcolini,Cabosse,111,2007,70%,Belgium,4.0,Blend,"Venezuela, Java",-64.2083071,-31.4628069
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72%,Belgium,3.75,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72%,Belgium,4.0,Trinitario,Madagascar,46.4416422,-18.9249604
Pierre Marcolini,Fleur de Cacao,166,2007,85%,Belgium,3.5,Blend,Venezuela/ Ghana,121.0340788,14.4823769
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72%,Belgium,4.0,Criollo,Mexico,-100.000037,22.5000485
Pierre Marcolini,"Kendem Lembu, Java",93,2006,72%,Belgium,3.0,Criollo,Indonesia,117.8902853,-2.4833826
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72%,Belgium,4.0,Criollo,Venezuela,-66.1109318,8.0018709
Pinellas,Wampusirpi Region,1772,2016,80%,U.S.A.,2.5, ,Honduras,-86.0755145,15.2572432
Pitch Dark,Tenor,1506,2015,62%,U.S.A.,2.5, ,Nicaragua,-85.2936911,12.6090157
Pitch Dark,Johe,1506,2015,80%,U.S.A.,2.75, ,Nicaragua,-85.2936911,12.6090157
Pitch Dark,Chuno,1510,2015,80%,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,-85.2936911,12.6090157
Pitch Dark,Nicalizo,1510,2015,80%,U.S.A.,2.75,Trinitario,Nicaragua,-85.2936911,12.6090157
Pitch Dark,Rugoso,1510,2015,80%,U.S.A.,3.25, ,Nicaragua,-85.2936911,12.6090157
Pitch Dark,Akesson Estate,1311,2014,73%,U.S.A.,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Pitch Dark,Namau Village,1315,2014,73%,U.S.A.,2.5,Trinitario,Fiji,179.0122737,-18.1239696
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73%,U.S.A.,3.25, ,Ecuador,-79.3666965,-1.3397668
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Pomm (aka Dead Dog),"La Red, 2011",829,2012,76%,U.S.A.,2.5, ,Dominican Republic,-70.3028026,19.0974031
Pomm (aka Dead Dog),Peru,829,2012,82%,U.S.A.,2.75,Criollo,Peru,-75.0458515,-6.8699697
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70%,U.S.A.,3.75, ,Domincan Republic,0,0
Potomac,"Cuyagua, 2013",1387,2014,70%,U.S.A.,3.75, ,Venezuela,-66.1109318,8.0018709
Potomac,Upala w/ nibs,647,2011,70%,U.S.A.,3.5,Matina,Costa Rica,-84.0739102,10.2735633
Potomac,"Upala, Batch 18",654,2011,70%,U.S.A.,3.0,Matina,Costa Rica,-84.0739102,10.2735633
Potomac,"San Martin, Amazonian Highlands",789,2011,70%,U.S.A.,2.75, ,Peru,-75.0458515,-6.8699697
Potomac,Bahia,789,2011,70%,U.S.A.,3.5, ,Brazil,-53.2,-10.3333333
Potomac,"Upala, Batch 12",607,2010,82%,U.S.A.,3.75,Matina,Costa Rica,-84.0739102,10.2735633
Pralus,Peru,1446,2015,75%,France,3.25, ,Peru,-75.0458515,-6.8699697
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75%,France,3.25,Criollo (Porcelana),Venezuela,-66.1109318,8.0018709
Pralus,Chuao,486,2010,75%,France,3.5,Trinitario,Venezuela,-66.1109318,8.0018709
Pralus,Cuyagua,451,2009,75%,France,2.0, ,Venezuela,-66.1109318,8.0018709
Pralus,Papouasie,199,2008,75%,France,3.0,Trinitario,Papua New Guinea,144.2489081,-5.6816069
Pralus,"Sambirano Valley, Le 100%",202,2008,100%,France,3.0,Criollo,Madagascar,46.4416422,-18.9249604
Pralus,Dominican Republic-Organic,280,2008,75%,France,2.0, ,Dominican Republic,-70.3028026,19.0974031
Pralus,"Monte Alegre, Diego Badero",280,2008,75%,France,3.5, ,Brazil,-53.2,-10.3333333
Pralus,Claudio Corallo w/ nibs,162,2007,75%,France,4.0,Forastero,Sao Tome,6.7313031,0.3389242
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75%,France,3.0,Forastero,Brazil,-53.2,-10.3333333
Pralus,Tanzania,105,2006,75%,France,3.5,Criollo,Tanzania,35.7878438,-6.5247123
Pralus,Sao Tome & Principe,5,2006,75%,France,3.5,Forastero,Sao Tome & Principe,6.9648718,0.8875498
Pralus,Trinidad,5,2006,75%,France,3.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75%,France,3.75,Criollo,Madagascar,46.4416422,-18.9249604
Pralus,"Java, Indonesie",32,2006,75%,France,3.5,Criollo,Indonesia,117.8902853,-2.4833826
Pralus,"Barlovento, Venezuela",32,2006,75%,France,3.5,Trinitario,Venezuela,-66.1109318,8.0018709
Pralus,Jamaique,32,2006,75%,France,4.0,Trinitario,Jamaica,-77.3947693,18.1850507
Pralus,Equateur,40,2006,75%,France,3.0,Trinitario,Ecuador,-79.3666965,-1.3397668
Pralus,Vanuatu,40,2006,75%,France,3.0,Trinitario,Vanuatu,168.1069154,-16.5255069
Pralus,Ghana,40,2006,75%,France,3.25,Forastero,Ghana,-1.0800271,8.0300284
Pralus,Colombie,40,2006,75%,France,3.5,Trinitario,Colombia,-72.9088133,4.099917
Pralus,Fortissima,93,2006,80%,France,4.0,"Criollo, Trinitario",Ecuador,-79.3666965,-1.3397668
Pralus,Cuba,99,2006,75%,France,3.0,Trinitario,Cuba,-80.8328748,23.0131338
Pralus,"Caracas, Venezuela and Ghana",99,2006,75%,France,3.0,"Trinitario, Forastero","Venezuela, Ghana",121.0340788,14.4823769
Pralus,"Djakarta, Java and Ghana",99,2006,75%,France,3.5,"Criollo, Forastero","Indonesia, Ghana",106.9545787,-6.3287225
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77%,U.K.,3.5, ,Ecuador,-79.3666965,-1.3397668
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70%,U.K.,3.5,Trinitario,Grenada,-61.6904045,12.1360374
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74%,U.K.,3.5,Criollo,Madagascar,46.4416422,-18.9249604
Pump Street Bakery,Honduras,1688,2015,80%,U.K.,2.75, ,Honduras,-86.0755145,15.2572432
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75%,U.K.,2.75,Trinitario,Venezuela,-66.1109318,8.0018709
Pump Street Bakery,Guantupi River,1223,2014,75%,U.K.,3.0,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72%,U.K.,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Pump Street Bakery,Guantupi River,1227,2014,85%,U.K.,2.75,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Pura Delizia,Venezuela,931,2012,73%,Italy,2.75, ,Venezuela,-66.1109318,8.0018709
Q Chocolate,Brazil,1057,2013,75%,Brazil,3.25, ,Brazil,-53.2,-10.3333333
Q Chocolate,Brazil,1057,2013,85%,Brazil,3.5, ,Brazil,-53.2,-10.3333333
Q Chocolate,Brazil,1069,2013,55%,Brazil,2.75, ,Brazil,-53.2,-10.3333333
Q Chocolate,Brazil,1069,2013,80%,Brazil,3.25, ,Brazil,-53.2,-10.3333333
Q Chocolate,Brazil,935,2012,60%,Brazil,3.0, ,Brazil,-53.2,-10.3333333
Q Chocolate,Brazil,935,2012,65%,Brazil,3.25, ,Brazil,-53.2,-10.3333333
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70%,Mexico,2.75,Criollo,Mexico,-100.000037,22.5000485
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74%,Mexico,3.0,Trinitario,Mexico,-100.000037,22.5000485
Raaka,Amazon Basin Blend,1788,2016,70%,U.S.A.,3.0, ,"Peru(SMartin,Pangoa,nacional)",0,0
Raaka,Virunga,1708,2015,75%,U.S.A.,2.75,Forastero,Congo,15.6419155,-0.7264327
Raaka,Madagascar,959,2012,75%,U.S.A.,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Raaka,La Red,785,2011,85%,U.S.A.,3.5, ,Dominican Republic,-70.3028026,19.0974031
Rain Republic,Suchitepequez E.,470,2010,70%,Guatemala,2.75, ,Guatemala,-89.8988087,15.6356088
Rancho San Jacinto,Ecuador,565,2010,75%,Eucador,3.0,"Forastero(Arriba, CCN)",Ecuador,-79.3666965,-1.3397668
Ranger,"San Martin, Batch 2",1558,2015,70%,U.S.A.,2.5, ,Peru,-75.0458515,-6.8699697
Ranger,"Chulucanas, Batch 1",1562,2015,80%,U.S.A.,3.25, ,Peru,-75.0458515,-6.8699697
Ranger,"Tumbes, Batch 2",1562,2015,73%,U.S.A.,3.5,Criollo,Peru,-75.0458515,-6.8699697
Raoul Boulanger,Piura,1872,2016,75%,France,3.25,Criollo,Peru,-75.0458515,-6.8699697
Raw Cocoa,Raw,867,2012,70%,Poland,2.5,Criollo, ,0,0
Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75%,Ecuador,3.25, ,Ecuador,-79.3666965,-1.3397668
Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75%,Ecuador,2.5,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Republica del Cacao (aka Confecta),Manabi,147,2007,75%,Ecuador,3.0,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Republica del Cacao (aka Confecta),El Oro,147,2007,67%,Ecuador,3.5,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Republica del Cacao (aka Confecta),Los Rios,170,2007,75%,Ecuador,3.75,Forastero (Arriba),Ecuador,-79.3666965,-1.3397668
Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75%,U.S.A.,3.75, ,Ecuador,-79.3666965,-1.3397668
Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85%,U.S.A.,3.5, ,Ecuador,-79.3666965,-1.3397668
Ritual,"Mid Mountain, 2014",1466,2015,70%,U.S.A.,3.5,Blend, ,0,0
Ritual,"Toledo District, Maya",1089,2013,75%,U.S.A.,3.75,Trinitario,Belize,-88.7600927,16.8259793
Ritual,"Maranon, Cajamarca",1181,2013,75%,U.S.A.,3.0,Forastero (Nacional),Peru,-75.0458515,-6.8699697
Ritual,Sambirano,891,2012,75%,U.S.A.,4.0,Trinitario,Madagascar,46.4416422,-18.9249604
Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75%,U.S.A.,3.25,Nacional (Arriba),Ecuador,-79.3666965,-1.3397668
Ritual,Gran Couva,979,2012,75%,U.S.A.,3.5,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Ritual,Costa Rica,745,2011,75%,U.S.A.,3.5, ,Costa Rica,-84.0739102,10.2735633
Roasting Masters,"La Dorado, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica,-84.0739102,10.2735633
Roasting Masters,"Tapanti, light roast",1844,2016,70%,South Korea,3.25, ,Costa Rica,-84.0739102,10.2735633
Roasting Masters,Maleku,1844,2016,70%,South Korea,3.25, ,Costa Rica,-84.0739102,10.2735633
Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75%,Madagascar,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68%,Madagascar,3.25,Trinitario,Madagascar,46.4416422,-18.9249604
Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66%,U.K.,3.5,Trinitario,Grenada,-61.6904045,12.1360374
Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75%,U.S.A.,3.75, ,Honduras,-86.0755145,15.2572432
Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70%,U.S.A.,3.75, ,Venezuela,-66.1109318,8.0018709
Rogue,"Tranquilidad, Batch 1",1566,2015,75%,U.S.A.,3.25, ,Bolivia,-64.9912286,-17.0568696
Rogue,Porcelana,1209,2014,80%,U.S.A.,3.75,Criollo,Venezuela,-66.1109318,8.0018709
Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70%,U.S.A.,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
Rogue,"Hispaniola, 2013",1081,2013,70%,U.S.A.,3.5, ,Dominican Republic,-70.3028026,19.0974031
Rogue,"Silvestre, Batch 7, 2013",1081,2013,75%,U.S.A.,4.0, ,Bolivia,-64.9912286,-17.0568696
Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75%,U.S.A.,3.75,Trinitario,Jamaica,-77.3947693,18.1850507
Rogue,"Camino Verde P., Balao, Guayas",979,2012,75%,U.S.A.,3.75,Nacional (Arriba),Ecuador,-79.3666965,-1.3397668
Rogue,"Silvestre, Batch 1, 2011",793,2011,75%,U.S.A.,3.0,Criollo,Bolivia,-64.9912286,-17.0568696
Rogue,Piura,565,2010,75%,U.S.A.,3.75, ,Peru,-75.0458515,-6.8699697
Rogue,Rio Caribe,327,2009,70%,U.S.A.,3.5,Trinitario,Venezuela,-66.1109318,8.0018709
Rogue,"Hispaniola, 2008",213,2008,70%,U.S.A.,2.75, ,Dominican Republic,-70.3028026,19.0974031
Rogue,Jamaica,213,2008,70%,U.S.A.,2.75,Trinitario,Jamaica,-77.3947693,18.1850507
Rogue,"Sambirano, 2008",213,2008,70%,U.S.A.,2.75,Trinitario,Madagascar,46.4416422,-18.9249604
Rogue,Trinidad,213,2008,70%,U.S.A.,3.0,Trinitario,Trinidad,-61.26130538878063,10.443024300000001
Rozsavolgyi,Sur del Lago,809,2012,84%,Hungary,2.5, ,Venezuela,-66.1109318,8.0018709
Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76%,Hungary,2.25,Trinitario,Venezuela,-66.1109318,8.0018709
Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72%,Hungary,2.5,Trinitario,Madagascar,46.4416422,-18.9249604
Rozsavolgyi,Carenero Superior,713,2011,73%,Hungary,3.5,Criollo,Venezuela,-66.1109318,8.0018709
Rozsavolgyi,Porcelana,717,2011,71%,Hungary,2.5, ,Venezuela,-66.1109318,8.0018709
Rozsavolgyi,"Aragua, Trincheras",717,2011,70%,Hungary,3.5, ,Venezuela,-66.1109318,8.0018709
Rozsavolgyi,Principe,765,2011,77%,Hungary,2.75,Forastero,Principe,7.399257908662334,1.6103558
S.A.I.D.,Malgascio,607,2010,64%,Italy,3.5,Trinitario,Madagascar,46.4416422,-18.9249604
S.A.I.D.,100 percent,615,2010,100%,Italy,1.5, , ,0,0
S.A.I.D.,Samana,615,2010,70%,Italy,3.0, ,Dominican Republic,-70.3028026,19.0974031
S.A.I.D.,Arawak,615,2010,72%,Italy,3.5, ,Carribean,-123.13069097803378,49.2866851
S.A.I.D.,Latino,615,2010,72%,Italy,3.5, , ,0,0
Sacred,Midnight,813,2012,83%,U.S.A.,2.75, ,Central and S. America,-61.0006565,-21.0002179
Sacred,Twilight,813,2012,69%,U.S.A.,3.25, ,Central and S. America,-61.0006565,-21.0002179
Salgado,Bahia Superior,288,2008,70%,Argentina,3.5,Forastero,Brazil,-53.2,-10.3333333
Salgado,Esmeraldas,288,2008,70%,Argentina,3.5,Forastero (Nacional),Ecuador,-79.3666965,-1.3397668
Salgado,Carenero Superior,288,2008,70%,Argentina,3.5,Trinitario,Venezuela,-66.1109318,8.0018709
Salgado,Rio Arriba,292,2008,70%,Argentina,3.5,Forastero (Arriba) ASSS,Ecuador,-79.3666965,-1.3397668
Santander (Compania Nacional),Colombian 2008,404,2009,75%,Colombia,2.75,Forastero (Nacional),Colombia,-72.9088133,4.099917
